bpm_gt,bpm_pred,failure_reason,mean_outlier_frac,mean_pr,mean_snr,mean_stability,median_n_valid_tones,method,n_windows,rel_err_pct,scenario,segment,valid_window_rate,variable
11.49,13.40944488836071,,0.004629629629629629,3.123521676365914,7.348422808368532,0.6177137573417997,72.0,liu_weighted_median,3,16.705351508796443,cs_095806,2a,1.0,local_amplitudes
11.49,13.478973301604507,,0.004629629629629629,3.123521676365914,9.091160112332847,0.6177137573417997,72.0,quality_mrc,3,17.31047259882078,cs_095806,2a,1.0,local_amplitudes
11.49,13.413980414838585,,0.004629629629629629,3.123521676365914,9.21140571846712,0.6177137573417997,72.0,snr_mrc,3,16.74482519441762,cs_095806,2a,1.0,local_amplitudes
11.49,13.563671251494336,,0.08333333333333333,2.276240067555274,7.539351239119672,0.48228155658910166,72.0,best_tone,3,18.04761750647813,cs_095806,2a,1.0,phases
11.49,12.500799605515672,,0.08333333333333333,2.276240067555274,12.932913012765718,0.48228155658910166,72.0,equal_average,3,8.797211536254748,cs_095806,2a,1.0,phases
11.49,13.048968908183523,,0.08333333333333333,2.276240067555274,5.135369985357848,0.48228155658910166,72.0,liu_weighted_median,3,13.56804967957809,cs_095806,2a,1.0,phases
11.49,12.546682079255987,,0.08333333333333333,2.276240067555274,12.427889717312155,0.48228155658910166,72.0,quality_mrc,3,9.196536808146115,cs_095806,2a,1.0,phases
11.49,12.592589963370619,,0.08333333333333333,2.276240067555274,10.81037948947087,0.48228155658910166,72.0,snr_mrc,3,9.596083232120273,cs_095806,2a,1.0,phases
11.49,13.826171251662254,,0.009259259259259259,2.766835924018204,8.058612710182818,0.5893235014480052,72.0,best_tone,3,20.33221280820064,cs_095806,2a,1.0,remote_amplitudes
11.49,13.8428859387979,,0.009259259259259259,2.766835924018204,8.937830440117347,0.5893235014480052,72.0,equal_average,3,20.47768441077372,cs_095806,2a,1.0,remote_amplitudes
11.49,13.564590785905573,,0.009259259259259259,2.766835924018204,6.667192862926204,0.5893235014480052,72.0,liu_weighted_median,3,18.055620416932737,cs_095806,2a,1.0,remote_amplitudes
11.49,13.750066373388051,,0.009259259259259259,2.766835924018204,8.374491313928365,0.5893235014480052,72.0,quality_mrc,3,19.669855294935168,cs_095806,2a,1.0,remote_amplitudes
11.49,13.777628072150714,,0.009259259259259259,2.766835924018204,8.31317986762208,0.5893235014480052,72.0,snr_mrc,3,19.90973082811762,cs_095806,2a,1.0,remote_amplitudes
